10,start,1.4,0
240,speed_boost,0.5,0.0
140,bonus,-0.5,0.0
240,bonus,-0.5,0.0
1100,gate_01,1.4,0
2150,gate_02,1.4,0
3150,gate_03,1.4,0
50,tree_01_sm,7,0
50,tree_02_sm,-7,0
250,tree_01_sm,7,0
250,tree_02_sm,-7,0
300,tree_01_sm,4,0
300,tree_02_sm,-4,0
450,tree_01_sm,8,0
450,tree_02_sm,-8,0
500,tree_01_sm,6,0
500,tree_02_sm,-6,0
550,tree_01_sm,7,0
550,tree_02_sm,-7,0
600,tree_01_sm,5,0
600,tree_02_sm,-5,0
650,tree_01_sm,7,0
650,tree_02_sm,-7,0
700,tree_01_sm,6,0
700,tree_02_sm,-6,0
750,tree_01_sm,7,0
750,tree_02_sm,-7,0
800,tree_01_sm,5,0
800,tree_02_sm,-5,0
850,tree_01_sm,6,0
850,tree_02_sm,-6,0
900,tree_01_sm,7,0
900,tree_02_sm,-7,0
950,tree_01_sm,7,0
950,tree_02_sm,-7,0
1000,tree_01_sm,6,0
1000,tree_02_sm,-6,0
1050,tree_01_sm,7,0
1050,tree_02_sm,-7,0
1100,tree_01_sm,6,0
1100,tree_02_sm,-6,0
1150,tree_01_sm,7,0
1150,tree_02_sm,-7,0
1200,tree_01_sm,5,0
1200,tree_02_sm,-5,0
1250,tree_01_sm,7,0
1250,tree_02_sm,-7,0
1300,tree_01_sm,6,0
1300,tree_02_sm,-6,0
1350,tree_01_sm,7,0
1350,tree_02_sm,-7,0
1400,tree_01_sm,5,0
1400,tree_02_sm,-5,0
1450,tree_01_sm,7,0
1450,tree_02_sm,-7,0
1500,tree_01_sm,6,0
1500,tree_02_sm,-6,0
1550,tree_01_sm,7,0
1550,tree_02_sm,-7,0
1600,tree_01_sm,5,0
1600,tree_02_sm,-5,0
1650,tree_01_sm,7,0
1650,tree_02_sm,-7,0
1700,tree_01_sm,6,0
1700,tree_02_sm,-6,0
1750,tree_01_sm,7,0
1750,tree_02_sm,-7,0
1800,tree_01_sm,5,0
1800,tree_02_sm,-5,0
1850,tree_01_sm,6,0
1850,tree_02_sm,-6,0
1900,tree_01_sm,7,0
1900,tree_02_sm,-7,0
1950,tree_01_sm,7,0
1950,tree_02_sm,-7,0
2000,tree_01_sm,5,0
2000,tree_02_sm,-5,0
2050,tree_01_sm,6,0
2050,tree_02_sm,-6,0
2100,tree_01_sm,7,0
2100,tree_02_sm,-7,0
2150,tree_01_sm,5,0
2150,tree_02_sm,-5,0
2200,tree_01_sm,6,0
2200,tree_02_sm,-6,0
2250,tree_01_sm,7,0
2250,tree_02_sm,-7,0
2300,tree_01_sm,7,0
2300,tree_02_sm,-7,0
2350,tree_01_sm,5,0
2350,tree_02_sm,-5,0
2400,tree_01_sm,6,0
2400,tree_02_sm,-6,0
2450,tree_01_sm,7,0
2450,tree_02_sm,-7,0
2500,tree_01_sm,7,0
2500,tree_02_sm,-7,0
2850,tree_01_sm,5,0
2850,tree_02_sm,-5,0
2900,tree_01_sm,6,0
2900,tree_02_sm,-6,0
2950,tree_01_sm,5,0
2950,tree_02_sm,-5,0
3000,tree_01_sm,6,0
3000,tree_02_sm,-6,0
3050,tree_01_sm,7,0
3050,tree_02_sm,-7,0
3100,tree_01_sm,6,0
3100,tree_02_sm,-6,0
3150,tree_01_sm,7,0
3150,tree_02_sm,-7,0
3200,tree_01_sm,5,0
3200,tree_02_sm,-5,0
3250,tree_01_sm,7,0
3250,tree_02_sm,-7,0
3300,tree_01_sm,6,0
3300,tree_02_sm,-6,0
3350,tree_01_sm,7,0
3350,tree_02_sm,-7,0
3400,tree_01_sm,5,0
3400,tree_02_sm,-5,0
3450,tree_01_sm,7,0
3450,tree_02_sm,-7,0
3500,tree_01_sm,6,0
3500,tree_02_sm,-6,0
3550,tree_01_sm,7,0
3550,tree_02_sm,-7,0
3600,tree_01_sm,5,0
3600,tree_02_sm,-5,0
3650,tree_01_sm,7,0
3650,tree_02_sm,-7,0
3700,tree_01_sm,6,0
3700,tree_02_sm,-6,0
3750,tree_01_sm,7,0
3750,tree_02_sm,-7,0
3800,tree_01_sm,5,0
3800,tree_02_sm,-5,0
3850,tree_01_sm,6,0
3850,tree_02_sm,-6,0
3900,tree_01_sm,7,0
3900,tree_02_sm,-7,0
3950,tree_01_sm,7,0
3950,tree_02_sm,-7,0
25,tree_01_sm,-7,0
25,tree_02_sm,7,0
75,tree_01_sm,-4,0
75,tree_02_sm,4,0
125,tree_01_sm,-7,0
125,tree_02_sm,7,0
175,tree_01_sm,-4,0
175,tree_02_sm,4,0
225,tree_01_sm,5,0
225,tree_02_sm,-5,0
275,tree_01_sm,-4,0
275,tree_02_sm,4,0
325,tree_01_sm,5,0
325,tree_02_sm,-5,0
375,tree_01_sm,-4,0
375,tree_02_sm,4,0
425,tree_01_sm,5,0
425,tree_02_sm,-5,0
475,tree_01_sm,-4,0
475,tree_02_sm,4,0
525,tree_01_sm,-7,0
525,tree_02_sm,7,0
575,tree_01_sm,-4,0
575,tree_02_sm,4,0
625,tree_01_sm,5,0
625,tree_02_sm,-5,0
675,tree_01_sm,-4,0
675,tree_02_sm,4,0
725,tree_01_sm,-7,0
725,tree_02_sm,7,0
775,tree_01_sm,-4,0
775,tree_02_sm,4,0
825,tree_01_sm,5,0
825,tree_02_sm,-5,0
875,tree_01_sm,-7,0
875,tree_02_sm,7,0
925,tree_01_sm,-4,0
925,tree_02_sm,4,0
975,tree_01_sm,-4,0
975,tree_02_sm,4,0
1025,tree_01_sm,-7,0
1025,tree_02_sm,7,0
1075,tree_01_sm,-4,0
1075,tree_02_sm,4,0
1125,tree_01_sm,-7,0
1125,tree_02_sm,7,0
1175,tree_01_sm,-4,0
1175,tree_02_sm,4,0
1225,tree_01_sm,5,0
1225,tree_02_sm,-5,0
1275,tree_01_sm,-4,0
1275,tree_02_sm,4,0
1325,tree_01_sm,-7,0
1325,tree_02_sm,7,0
1375,tree_01_sm,-4,0
1375,tree_02_sm,4,0
1425,tree_01_sm,5,0
1425,tree_02_sm,-5,0
1475,tree_01_sm,-4,0
1475,tree_02_sm,4,0
1525,tree_01_sm,-7,0
1525,tree_02_sm,7,0
1575,tree_01_sm,-4,0
1575,tree_02_sm,4,0
1625,tree_01_sm,5,0
1625,tree_02_sm,-5,0
1675,tree_01_sm,-4,0
1675,tree_02_sm,4,0
1725,tree_01_sm,-7,0
1725,tree_02_sm,7,0
1775,tree_01_sm,-4,0
1775,tree_02_sm,4,0
1825,tree_01_sm,5,0
1825,tree_02_sm,-5,0
1875,tree_01_sm,-7,0
1875,tree_02_sm,7,0
1925,tree_01_sm,-4,0
1925,tree_02_sm,4,0
1975,tree_01_sm,-4,0
1975,tree_02_sm,4,0
2025,tree_01_sm,5,0
2025,tree_02_sm,-5,0
2075,tree_01_sm,-7,0
2075,tree_02_sm,7,0
2125,tree_01_sm,-4,0
2125,tree_02_sm,4,0
2175,tree_01_sm,-4,0
2175,tree_02_sm,4,0
2225,tree_01_sm,5,0
2225,tree_02_sm,-5,0
2275,tree_01_sm,-7,0
2275,tree_02_sm,7,0
2325,tree_01_sm,-4,0
2325,tree_02_sm,4,0
2375,tree_01_sm,-4,0
2375,tree_02_sm,4,0
2325,tree_01_sm,5,0
2325,tree_02_sm,-5,0
2375,tree_01_sm,-7,0
2375,tree_02_sm,7,0
2425,tree_01_sm,-4,0
2425,tree_02_sm,4,0
2475,tree_01_sm,-4,0
2475,tree_02_sm,4,0
2425,tree_01_sm,5,0
2425,tree_02_sm,-5,0
2475,tree_01_sm,-7,0
2475,tree_02_sm,7,0
2525,tree_01_sm,-4,0
2525,tree_02_sm,4,0
2875,tree_01_sm,-4,0
2875,tree_02_sm,4,0
2925,tree_01_sm,-7,0
2925,tree_02_sm,7,0
2975,tree_01_sm,-4,0
2975,tree_02_sm,4,0
3025,tree_01_sm,-8,0
3025,tree_02_sm,8,0
3075,tree_01_sm,-4,0
3075,tree_02_sm,4,0
3125,tree_01_sm,-8,0
3125,tree_02_sm,8,0
3175,tree_01_sm,-4,0
3175,tree_02_sm,4,0
3225,tree_01_sm,8,0
3225,tree_02_sm,-8,0
3275,tree_01_sm,-4,0
3275,tree_02_sm,4,0
3325,tree_01_sm,-7,0
3325,tree_02_sm,7,0
3375,tree_01_sm,-4,0
3375,tree_02_sm,4,0
3425,tree_01_sm,5,0
3425,tree_02_sm,-5,0
3475,tree_01_sm,-4,0
3475,tree_02_sm,4,0
3525,tree_01_sm,-7,0
3525,tree_02_sm,7,0
3575,tree_01_sm,-4,0
3575,tree_02_sm,4,0
3625,tree_01_sm,5,0
