10,start,1.4,0.0
1350,gate_01,1.4,0.0
3350,gate_02,1.4,0.0
50,tree_01_sm, 7,0.0
50,tree_02_sm, -7,0.0
250,tree_01_sm, 7,0.0
250,tree_02_sm, -7,0.0
300,tree_01_sm, 6,0.0
300,tree_02_sm, -6,0.0
450,tree_01_sm, 7,0.0
450,tree_02_sm, -7,0.0
500,tree_01_sm, 6,0.0
500,tree_02_sm, -6,0.0
550,tree_01_sm, 7,0.0
550,tree_02_sm, -7,0.0
600,tree_01_sm, 5,0.0
600,tree_02_sm, -5,0.0
650,tree_01_sm, 7,0.0
650,tree_02_sm, -7,0.0
700,tree_01_sm, 6,0.0
700,tree_02_sm, -6,0.0
750,tree_01_sm, 7,0.0
750,tree_02_sm, -7,0.0
800,tree_01_sm, 5,0.0
800,tree_02_sm, -5,0.0
850,tree_01_sm, 6,0.0
850,tree_02_sm, -6,0.0
900,tree_01_sm, 7,0.0
900,tree_02_sm, -7,0.0
950,tree_01_sm, 7,0.0
950,tree_02_sm, -7,0.0
1000,tree_01_sm, 6,0.0
1000,tree_02_sm, -6,0.0
1050,tree_01_sm, 7,0.0
1050,tree_02_sm, -7,0.0
1100,tree_01_sm, 6,0.0
1100,tree_02_sm, -6,0.0
1150,tree_01_sm, 7,0.0
1150,tree_02_sm, -7,0.0
1200,tree_01_sm, 5,0.0
1200,tree_02_sm, -5,0.0
1250,tree_01_sm, 7,0.0
1250,tree_02_sm, -7,0.0
1300,tree_01_sm, 6,0.0
1300,tree_02_sm, -6,0.0
1350,tree_01_sm, 7,0.0
1350,tree_02_sm, -7,0.0
1400,tree_01_sm, 5,0.0
1400,tree_02_sm, -5,0.0
1450,tree_01_sm, 7,0.0
1450,tree_02_sm, -7,0.0
1500,tree_01_sm, 6,0.0
1500,tree_02_sm, -6,0.0
1550,tree_01_sm, 7,0.0
1550,tree_02_sm, -7,0.0
1600,tree_01_sm, 5,0.0
1600,tree_02_sm, -5,0.0
1650,tree_01_sm, 7,0.0
1650,tree_02_sm, -7,0.0
1700,tree_01_sm, 6,0.0
1700,tree_02_sm, -6,0.0
1750,tree_01_sm, 7,0.0
1750,tree_02_sm, -7,0.0
1800,tree_01_sm, 5,0.0
1800,tree_02_sm, -5,0.0
1850,tree_01_sm, 6,0.0
1850,tree_02_sm, -6,0.0
1900,tree_01_sm, 7,0.0
1900,tree_02_sm, -7,0.0
1950,tree_01_sm, 7,0.0
1950,tree_02_sm, -7,0.0
2850,tree_01_sm, 6,0.0
2850,tree_02_sm, -6,0.0
2900,tree_01_sm, 7,0.0
2900,tree_02_sm, -7,0.0
2950,tree_01_sm, 7,0.0
2950,tree_02_sm, -7,0.0
3000,tree_01_sm, 6,0.0
3000,tree_02_sm, -6,0.0
3050,tree_01_sm, 7,0.0
3050,tree_02_sm, -7,0.0
3100,tree_01_sm, 6,0.0
3100,tree_02_sm, -6,0.0
3150,tree_01_sm, 7,0.0
3150,tree_02_sm, -7,0.0
3200,tree_01_sm, 5,0.0
3200,tree_02_sm, -5,0.0
3250,tree_01_sm, 7,0.0
3250,tree_02_sm, -7,0.0
3300,tree_01_sm, 6,0.0
3300,tree_02_sm, -6,0.0
3350,tree_01_sm, 7,0.0
3350,tree_02_sm, -7,0.0
3400,tree_01_sm, 5,0.0
3400,tree_02_sm, -5,0.0
3450,tree_01_sm, 7,0.0
3450,tree_02_sm, -7,0.0
3500,tree_01_sm, 6,0.0
3500,tree_02_sm, -6,0.0
3550,tree_01_sm, 7,0.0
3550,tree_02_sm, -7,0.0
3600,tree_01_sm, 5,0.0
3600,tree_02_sm, -5,0.0
3650,tree_01_sm, 7,0.0
3650,tree_02_sm, -7,0.0
3700,tree_01_sm, 6,0.0
3700,tree_02_sm, -6,0.0
3750,tree_01_sm, 7,0.0
3750,tree_02_sm, -7,0.0
3800,tree_01_sm, 5,0.0
3800,tree_02_sm, -5,0.0
3850,tree_01_sm, 6,0.0
3850,tree_02_sm, -6,0.0
3900,tree_01_sm, 7,0.0
3900,tree_02_sm, -7,0.0
3950,tree_01_sm, 7,0.0
3950,tree_02_sm, -7,0.0
75,tree_01_sm, -4,0.0
75,tree_02_sm, 4,0.0
125,tree_01_sm, -7,0.0
125,tree_02_sm, 7,0.0
175,tree_01_sm, -4,0.0
175,tree_02_sm, 4,0.0
225,tree_01_sm, 5,0.0
225,tree_02_sm, -5,0.0
275,tree_01_sm, -4,0.0
275,tree_02_sm, 4,0.0
475,tree_01_sm, -4,0.0
475,tree_02_sm, 4,0.0
525,tree_01_sm, -7,0.0
525,tree_02_sm, 7,0.0
575,tree_01_sm, -4,0.0
575,tree_02_sm, 4,0.0
625,tree_01_sm, 5,0.0
625,tree_02_sm, -5,0.0
675,tree_01_sm, -4,0.0
675,tree_02_sm, 4,0.0
725,tree_01_sm, -7,0.0
725,tree_02_sm, 7,0.0
775,tree_01_sm, -4,0.0
775,tree_02_sm, 4,0.0
825,tree_01_sm, 5,0.0
825,tree_02_sm, -5,0.0
875,tree_01_sm, -7,0.0
875,tree_02_sm, 7,0.0
925,tree_01_sm, -4,0.0
925,tree_02_sm, 4,0.0
975,tree_01_sm, -4,0.0
975,tree_02_sm, 4,0.0
1275,tree_01_sm, -7,0.0
1275,tree_02_sm, 7,0.0
1075,tree_01_sm, -4,0.0
1075,tree_02_sm, 4,0.0
1125,tree_01_sm, -7,0.0
1125,tree_02_sm, 7,0.0
1175,tree_01_sm, -4,0.0
1175,tree_02_sm, 4,0.0
1225,tree_01_sm, 5,0.0
1225,tree_02_sm, -5,0.0
1275,tree_01_sm, -4,0.0
1275,tree_02_sm, 4,0.0
1325,tree_01_sm, -7,0.0
1325,tree_02_sm, 7,0.0
1375,tree_01_sm, -4,0.0
1375,tree_02_sm, 4,0.0
1425,tree_01_sm, 5,0.0
1425,tree_02_sm, -5,0.0
1475,tree_01_sm, -4,0.0
1475,tree_02_sm, 4,0.0
1525,tree_01_sm, -7,0.0
1525,tree_02_sm, 7,0.0
1575,tree_01_sm, -4,0.0
1575,tree_02_sm, 4,0.0
1625,tree_01_sm, 5,0.0
1625,tree_02_sm, -5,0.0
1675,tree_01_sm, -4,0.0
1675,tree_02_sm, 4,0.0
1725,tree_01_sm, -7,0.0
1725,tree_02_sm, 7,0.0
1775,tree_01_sm, -4,0.0
1775,tree_02_sm, 4,0.0
1825,tree_01_sm, 5,0.0
1825,tree_02_sm, -5,0.0
1875,tree_01_sm, -7,0.0
1875,tree_02_sm, 7,0.0
1925,tree_01_sm, -4,0.0
1925,tree_02_sm, 4,0.0
1975,tree_01_sm, -4,0.0
1975,tree_02_sm, 4,0.0
2825,tree_01_sm, 5,0.0
2825,tree_02_sm, -5,0.0
2875,tree_01_sm, -7,0.0
2875,tree_02_sm, 7,0.0
2925,tree_01_sm, -4,0.0
2925,tree_02_sm, 4,0.0
2975,tree_01_sm, -4,0.0
2975,tree_02_sm, 4,0.0
3275,tree_01_sm, -7,0.0
3275,tree_02_sm, 7,0.0
3075,tree_01_sm, -4,0.0
3075,tree_02_sm, 4,0.0
3125,tree_01_sm, -7,0.0
3125,tree_02_sm, 7,0.0
3175,tree_01_sm, -4,0.0
3175,tree_02_sm, 4,0.0
3225,tree_01_sm, 5,0.0
3225,tree_02_sm, -5,0.0
3275,tree_01_sm, -4,0.0
3275,tree_02_sm, 4,0.0
3325,tree_01_sm, -7,0.0
3325,tree_02_sm, 7,0.0
3375,tree_01_sm, -4,0.0
3375,tree_02_sm, 4,0.0
3425,tree_01_sm, 5,0.0
3425,tree_02_sm, -5,0.0
3475,tree_01_sm, -4,0.0
3475,tree_02_sm, 4,0.0
3525,tree_01_sm, -7,0.0
3525,tree_02_sm, 7,0.0
3575,tree_01_sm, -4,0.0
3575,tree_02_sm, 4,0.0
3625,tree_01_sm, 5,0.0
3625,tree_02_sm, -5,0.0
3675,tree_01_sm, -4,0.0
3675,tree_02_sm, 4,0.0
3725,tree_01_sm, -7,0.0
3725,tree_02_sm, 7,0.0
3775,tree_01_sm, -4,0.0
3775,tree_02_sm, 4,0.0
3825,tree_01_sm, 5,0.0
3825,tree_02_sm, -5,0.0
3875,tree_01_sm, -7,0.0
3875,tree_02_sm, 7,0.0
3925,tree_01_sm, -4,0.0
3925,tree_02_sm, 4,0.0
3975,tree_01_sm, -4,0.0
3975,tree_02_sm, 4,0.0
50,tree_01, -3.0,0.0
60,tree_02, 3.0,0.0
100,tree_03, -4.5,0.0
110,tree_04, 4.5,0.0
150,tree_03, -3.7,0.0
160,tree_02, 3.7,0.0
200,tree_04, -4.0,0.0
210,tree_01, 4.0,0.0
250,tree_01, -3.0,0.0
260,tree_02, 3.0,0.0
500,tree_03, -3.5,0.0
510,tree_04, 3.5,0.0
550,tree_03, -2.7,0.0
560,tree_02, 2.7,0.0
600,tree_04, -3.0,0.0
610,tree_01, 3.0,0.0
650,tree_01, -3.0,0.0
660,tree_02, 3.0,0.0
700,tree_03, -3.5,0.0
710,tree_04, 3.5,0.0
750,tree_03, -2.7,0.0
760,tree_02, 2.7,0.0
800,tree_04, -3.0,0.0
810,tree_01, 3.0,0.0
950,tree_01, -3.0,0.0
960,tree_02, 3.0,0.0
1000,tree_03, -3.5,0.0
1010,tree_04, 3.5,0.0
1150,tree_03, -2.7,0.0
1160,tree_02, 2.7,0.0
1200,tree_04, -3.0,0.0
1210,tree_01, 3.0,0.0
1250,tree_01, -3.0,0.0
1260,tree_02, 3.0,0.0
1300,tree_03, -3.5,0.0
1310,tree_04, 3.5,0.0
1350,tree_03, -2.7,0.0
1360,tree_02, 2.7,0.0
1400,tree_04, -3.0,0.0
1410,tree_01, 3.0,0.0
1450,tree_01, -3.0,0.0
1460,tree_02, 3.0,0.0
1500,tree_03, -3.5,0.0
1510,tree_04, 3.5,0.0
1550,tree_03, -2.7,0.0
1560,tree_02, 2.7,0.0
1600,tree_04, -3.0,0.0
1610,tree_01, 3.0,0.0
1650,tree_01, -3.0,0.0
1660,tree_02, 3.0,0.0
1700,tree_03, -3.5,0.0
1710,tree_04, 3.5,0.0
1750,tree_03, -2.7,0.0
1760,tree_02, 2.7,0.0
1800,tree_04, -3.0,0.0
1810,tree_01, 3.0,0.0
1850,tree_03, -2.7,0.0
1860,tree_02, 2.7,0.0
1900,tree_04, -3.0,0.0
1910,tree_01, 3.0,0.0
1950,tree_01, -3.0,0.0
1960,tree_02, 3.0,0.0
2000,tree_03, -4.5,0.0
2700,tree_03, -3.5,0.0
2710,tree_04, 3.5,0.0
2750,tree_03, -2.7,0.0
2760,tree_02, 2.7,0.0
2800,tree_04, -3.0,0.0
2810,tree_01, 3.0,0.0
2850,tree_03, -2.7,0.0
2860,tree_02, 2.7,0.0
2900,tree_04, -3.0,0.0
2910,tree_01, 3.0,0.0
2950,tree_01, -3.0,0.0
2960,tree_02, 3.0,0.0
3000,tree_03, -3.5,0.0
3010,tree_04, 3.5,0.0
350,tree_03, -2.7,0.0
3160,tree_02, 2.7,0.0
3200,tree_04, -3.0,0.0
3210,tree_01, 3.0,0.0
3250,tree_01, -3.0,0.0
3260,tree_02, 3.0,0.0
3300,tree_03, -3.5,0.0
3310,tree_04, 3.5,0.0
3350,tree_03, -2.7,0.0
3360,tree_02, 2.7,0.0
3400,tree_04, -3.0,0.0
3410,tree_01, 3.0,0.0
3450,tree_01, -3.0,0.0
3460,tree_02, 3.0,0.0
3500,tree_03, -3.5,0.0
3510,tree_04, 3.5,0.0
3550,tree_03, -2.7,0.0
3560,tree_02, 2.7,0.0
3600,tree_04, -3.0,0.0
3610,tree_01, 3.0,0.0
3650,tree_01, -3.0,0.0
3660,tree_02, 3.0,0.0
3700,tree_03, -3.5,0.0
3710,tree_04, 3.5,0.0
3750,tree_03, -2.7,0.0
3760,tree_02, 2.7,0.0
3800,tree_04, -3.0,0.0
3810,tree_01, 3.0,0.0
3850,tree_03, -2.7,0.0
3860,tree_02, 2.7,0.0
3900,tree_04, -3.0,0.0
3910,tree_01, 3.0,0.0
3950,tree_01, -3.0,0.0
3960,tree_02, 3.0,0.0
700,right_sign,-1.0,0.0
725,right_sign,-1.0,0.0
750,right_sign,-1.0,0.0
775,right_sign,-1.0,0.0
800,right_sign,-1.0,0.0
825,right_sign,-1.0,0.0
850,right_sign,-1.0,0.0
875,right_sign,-1.0,0.0
900,right_sign,-1.0,0.0
925,right_sign,-1.0,0.0
950,right_sign,-1.0,0.0
975,right_sign,-1.0,0.0
900,right_sign,-1.0,0.0
925,right_sign,-1.0,0.0
950,right_sign,-1.0,0.0
975,right_sign,-1.0,0.0
1000,right_sign,-1.0,0.0
1025,right_sign,-1.0,0.0
1050,right_sign,-1.0,0.0
1075,right_sign,-1.0,0.0
1100,right_sign,-1.0,0.0
1125,right_sign,-1.0,0.0
1150,right_sign,-1.0,0.0
1175,right_sign,-1.0,0.0
1200,right_sign,-1.0,0.0
1500,right_sign,-1.0,0.0
1525,right_sign,-1.0,0.0
1550,right_sign,-1.0,0.0
1575,right_sign,-1.0,0.0
1600,right_sign,-1.0,0.0
1625,right_sign,-1.0,0.0
1650,right_sign,-1.0,0.0
1675,right_sign,-1.0,0.0
1700,right_sign,-1.0,0.0
1725,right_sign,-1.0,0.0
1750,right_sign,-1.0,0.0
1775,right_sign,-1.0,0.0
1800,right_sign,-1.0,0.0
1825,right_sign,-1.0,0.0
1850,right_sign,-1.0,0.0
1875,right_sign,-1.0,0.0
1900,right_sign,-1.0,0.0
1925,right_sign,-1.0,0.0
1950,right_sign,-1.0,0.0
1975,right_sign,-1.0,0.0
2700,right_sign,-1.0,0.0
2725,right_sign,-1.0,0.0
2750,right_sign,-1.0,0.0
2775,right_sign,-1.0,0.0
2800,right_sign,-1.0,0.0
2800,right_sign,-1.0,0.0
2825,right_sign,-1.0,0.0
2850,right_sign,-1.0,0.0
2875,right_sign,-1.0,0.0
2900,right_sign,-1.0,0.0
2925,right_sign,-1.0,0.0
2950,right_sign,-1.0,0.0
2975,right_sign,-1.0,0.0
2900,right_sign,-1.0,0.0
3000,right_sign,-1.0,0.0
3025,right_sign,-1.0,0.0
3050,right_sign,-1.0,0.0
3075,right_sign,-1.0,0.0
3100,right_sign,-1.0,0.0
3100,right_sign,-1.0,0.0
3125,right_sign,-1.0,0.0
