10,start,1.4,0
50,house_8_sm,7,0
50,house_11_sm,-7,0
100,house_10_sm,6,0
100,house_9_sm,-6,0
150,house_8_sm,7,0
150,house_11_sm,-7,0
200,house_8_sm,-6,0
200,house_9_sm,-6.5,0
250,house_8_sm,7,0
250,house_11_sm,-7,0
300,house_10_sm,6,0
300,house_9_sm,-6,0
350,house_8_sm,7,0
350,house_11_sm,-7,0
400,house_8_sm,-6,0
400,house_9_sm,-6.5,0
450,house_8_sm,7,0
450,house_11_sm,-7,0
500,house_10_sm,6,0
500,house_9_sm,-6,0
550,house_8_sm,7,0
550,house_11_sm,-7,0
600,house_8_sm,-6,0
600,house_9_sm,-6.5,0
650,house_8_sm,7,0
650,house_11_sm,-7,0
700,house_10_sm,6,0
700,house_9_sm,-6,0
750,house_8_sm,7,0
750,house_11_sm,-7,0
800,house_8_sm,-6,0
800,house_9_sm,-6.5,0
850,house_10_sm,6,0
850,house_9_sm,-6,0
900,house_8_sm,7,0
900,house_11_sm,-7,0
950,house_8_sm,7,0
950,house_11_sm,-7,0
1000,house_10_sm,6,0
1000,house_9_sm,-6,0
1050,house_8_sm,7,0
1050,house_11_sm,-7,0
1100,house_10_sm,6,0
1100,house_9_sm,-6,0
1150,house_8_sm,7,0
1150,house_11_sm,-7,0
1200,house_8_sm,-6,0
1200,house_9_sm,-6.5,0
1250,house_8_sm,7,0
1250,house_11_sm,-7,0
1300,house_10_sm,6,0
1300,house_9_sm,-6,0
1350,house_8_sm,7,0
1350,house_11_sm,-7,0
1400,house_8_sm,-6,0
1400,house_9_sm,-6.5,0
1450,house_8_sm,7,0
1450,house_11_sm,-7,0
1500,house_10_sm,6,0
1500,house_9_sm,-6,0
1550,house_8_sm,7,0
1550,house_11_sm,-7,0
1600,house_8_sm,-6,0
1600,house_9_sm,-6.5,0
1650,house_8_sm,7,0
1650,house_11_sm,-7,0
1700,house_10_sm,6,0
1700,house_9_sm,-6,0
1750,house_8_sm,7,0
1750,house_11_sm,-7,0
1800,house_8_sm,-6,0
1800,house_9_sm,-6.5,0
1850,house_10_sm,6,0
1850,house_9_sm,-6,0
1900,house_8_sm,7,0
1900,house_11_sm,-7,0
1950,house_8_sm,7,0
1950,house_11_sm,-7,0
2000,house_9_sm,-6,0
2050,house_8_sm,7,0
2050,house_11_sm,-7,0
2100,house_10_sm,6,0
2100,house_9_sm,-6,0
2150,house_8_sm,7,0
2150,house_11_sm,-7,0
2200,house_8_sm,-6,0
2200,house_9_sm,-6.5,0
2250,house_8_sm,7,0
2250,house_11_sm,-7,0
2300,house_10_sm,6,0
2300,house_9_sm,-6,0
2350,house_8_sm,7,0
2350,house_11_sm,-7,0
2400,house_8_sm,-6,0
2400,house_9_sm,-6.5,0
2450,house_8_sm,7,0
2450,house_11_sm,-7,0
2500,house_10_sm,6,0
2500,house_9_sm,-6,0
2550,house_8_sm,7,0
2550,house_11_sm,-7,0
2600,house_8_sm,-6,0
2600,house_9_sm,-6.5,0
2650,house_8_sm,7,0
2650,house_11_sm,-7,0
2700,house_10_sm,6,0
2700,house_9_sm,-6,0
2750,house_8_sm,7,0
2750,house_11_sm,-7,0
2800,house_8_sm,-6,0
2800,house_9_sm,-6.5,0
2850,house_10_sm,6,0
2850,house_9_sm,-6,0
2900,house_8_sm,7,0
2900,house_11_sm,-7,0
2950,house_8_sm,7,0
2950,house_11_sm,-7,0
3000,house_10_sm,6,0
3000,house_9_sm,-6,0
3050,house_8_sm,7,0
3050,house_11_sm,-7,0
3100,house_10_sm,6,0
3100,house_9_sm,-6,0
3150,house_8_sm,7,0
3150,house_11_sm,-7,0
3200,house_8_sm,-6,0
3200,house_9_sm,-6.5,0
3250,house_8_sm,7,0
3250,house_11_sm,-7,0
3300,house_10_sm,6,0
3300,house_9_sm,-6,0
3350,house_8_sm,7,0
3350,house_11_sm,-7,0
3400,house_8_sm,-6,0
3400,house_9_sm,-6.5,0
3450,house_8_sm,7,0
3450,house_11_sm,-7,0
3500,house_10_sm,6,0
3500,house_9_sm,-6,0
3550,house_8_sm,7,0
3550,house_11_sm,-7,0
3600,house_8_sm,-6,0
3600,house_9_sm,-6.5,0
3650,house_8_sm,7,0
3650,house_11_sm,-7,0
3700,house_10_sm,6,0
3700,house_9_sm,-6,0
3750,house_8_sm,7,0
3750,house_11_sm,-7,0
3800,house_8_sm,-6,0
3800,house_9_sm,-6.5,0
3850,house_10_sm,6,0
3850,house_9_sm,-6,0
3900,house_8_sm,7,0
3900,house_11_sm,-7,0
3950,house_8_sm,7,0
3950,house_11_sm,-7,0
75,tree_01_sm,-4,0
75,tree_02_sm,4,0
125,tree_01_sm,-7,0
125,tree_02_sm,7,0
175,tree_01_sm,-4,0
175,tree_02_sm,4,0
225,house_8_sm,-6,0
225,house_9_sm,-6.5,0
275,tree_01_sm,-4,0
275,tree_02_sm,4,0
325,tree_01_sm,-7,0
325,tree_02_sm,7,0
375,tree_01_sm,-4,0
375,tree_02_sm,4,0
425,house_8_sm,-6,0
425,house_9_sm,-6.5,0
475,tree_01_sm,-4,0
475,tree_02_sm,4,0
525,tree_01_sm,-7,0
525,tree_02_sm,7,0
575,tree_01_sm,-4,0
575,tree_02_sm,4,0
625,house_8_sm,-6,0
625,house_9_sm,-6.5,0
675,tree_01_sm,-4,0
675,tree_02_sm,4,0
725,tree_01_sm,-7,0
725,tree_02_sm,7,0
775,tree_01_sm,-4,0
775,tree_02_sm,4,0
825,house_8_sm,-6,0
825,house_9_sm,-6.5,0
875,tree_01_sm,-7,0
875,tree_02_sm,7,0
925,tree_01_sm,-4,0
925,tree_02_sm,4,0
975,tree_01_sm,-4,0
975,tree_02_sm,4,0
1275,tree_01_sm,-7,0
1275,tree_02_sm,7,0
1075,tree_01_sm,-4,0
1075,tree_02_sm,4,0
1125,tree_01_sm,-7,0
1125,tree_02_sm,7,0
1175,tree_01_sm,-4,0
1175,tree_02_sm,4,0
1225,house_8_sm,-6,0
1225,house_9_sm,-6.5,0
1275,tree_01_sm,-4,0
1275,tree_02_sm,4,0
1325,tree_01_sm,-7,0
1325,tree_02_sm,7,0
1375,tree_01_sm,-4,0
1375,tree_02_sm,4,0
1425,house_8_sm,-6,0
1425,house_9_sm,-6.5,0
1475,tree_01_sm,-4,0
1475,tree_02_sm,4,0
1525,tree_01_sm,-7,0
1525,tree_02_sm,7,0
1575,tree_01_sm,-4,0
1575,tree_02_sm,4,0
1625,house_8_sm,-6,0
1625,house_9_sm,-6.5,0
1675,tree_01_sm,-4,0
1675,tree_02_sm,4,0
1725,tree_01_sm,-7,0
1725,tree_02_sm,7,0
1775,tree_01_sm,-4,0
1775,tree_02_sm,4,0
1825,house_8_sm,-6,0
1825,house_9_sm,-6.5,0
1875,tree_01_sm,-7,0
1875,tree_02_sm,7,0
1925,tree_01_sm,-4,0
1925,tree_02_sm,4,0
1975,tree_01_sm,-4,0
1975,tree_02_sm,4,0
2275,tree_02_sm,7,0
2075,tree_01_sm,-4,0
2075,tree_02_sm,4,0
2125,tree_01_sm,-7,0
2125,tree_02_sm,7,0
2175,tree_01_sm,-4,0
2175,tree_02_sm,4,0
2225,house_8_sm,-6,0
2225,house_9_sm,-6.5,0
2275,tree_01_sm,-4,0
